first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type
Josh,Wilson-Esbrand,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.6,38,DF
Liam,Delap,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,44,FW
Stefan,Ortega Moreno,0,0,23,270,1,0.0,116.8,0.0,5,90,11.7,2,0,0,1.5,37,GK
Kalvin,Phillips,0,0,14,291,3,46.5,39.0,19.0,0,68,10.5,1,0,1,0.1,48,MF
Scott,Carson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,38,GK
Rico,Lewis,0,0,29,900,8,152.4,114.6,40.0,0,168,30.7,2,0,1,1.1,38,DF
Sergio,Gómez,0,1,21,340,6,52.8,66.2,24.0,1,83,14.3,1,0,0,0.1,44,DF
Claudio,Gomes,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MF
Ben,Knight,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MF
Manuel,Akanji,0,1,82,2284,23,146.5,385.6,180.0,5,460,71.4,7,0,2,3.6,51,DF
Máximo,Perrone,0,0,1,18,1,2.6,1.0,4.0,0,4,0.8,0,0,0,0.0,44,MF
Alex,Robertson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MF
Shea,Charles,0,0,1,27,1,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,45,MF
Nico,O'Reilly,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MF
Jack,Butland,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,GK
Cristiano Ronaldo,dos Santos Aveiro,1,0,20,519,8,83.2,63.8,218.0,3,42,35.6,3,0,2,1.9,102,FW
David,De Gea Quintana,0,0,161,3420,43,13.0,792.2,0.0,5,729,80.7,17,0,0,15.8,51,GK
Phil,Jones,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.6,38,DF
Raphaël,Varane,0,0,77,1912,22,74.0,387.0,124.0,2,392,58.8,10,0,1,3.1,48,DF
Harry,Maguire,0,0,39,762,7,20.3,180.6,51.0,2,201,25.2,5,0,4,0.4,47,DF
Frederico,Rodrigues de Paula Santos,2,3,62,1228,22,335.9,282.2,213.0,2,272,83.0,4,0,6,0.5,51,MF
Luke,Shaw,1,4,124,2552,35,547.7,572.8,118.0,20,626,124.2,12,0,8,19.2,53,DF
Bruno,Borges Fernandes,8,9,176,3317,39,1532.3,948.0,948.0,23,748,343.1,18,0,6,13.3,95,MF
Alex,Telles,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,DF
Marcus,Rashford,17,7,205,2880,39,459.7,887.8,1427.0,21,530,277.6,13,0,2,37.8,72,MF
Donny,van de Beek,0,0,8,162,3,40.2,11.2,54.0,0,21,10.5,0,0,0,0.1,51,MF
Victor,Lindelöf,0,0,57,1359,16,53.5,265.0,19.0,3,327,33.9,6,0,1,1.6,41,DF
Scott,McTominay,1,0,36,1149,20,122.8,242.2,156.0,2,146,51.7,4,0,8,0.2,49,MF
Eric,Bailly,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,40,DF
Jadon,Sancho,6,3,105,1683,18,543.9,390.6,382.0,8,375,131.7,13,0,0,3.3,71,MF
Aaron,Wan-Bissaka,0,0,67,1432,10,221.9,290.4,143.0,3,308,65.5,8,0,2,1.8,43,DF
Diogo,Dalot Teixeira,1,2,102,2152,34,418.6,469.4,272.0,19,502,116.0,10,0,6,6.3,48,DF
Brandon,Williams,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,2.8,37,DF
Anthony,Elanga,0,1,23,417,2,78.8,52.4,162.0,0,53,28.7,2,0,0,0.4,46,MF
Anthony,Martial,6,3,66,970,8,179.0,305.2,376.0,4,230,85.4,7,0,0,2.9,63,FW
Facundo,Pellistri Rebollo,0,0,4,60,1,1.7,3.2,2.0,0,14,0.6,0,0,0,0.0,43,MF
Tom,Heaton,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,38,GK
Tyrell,Malacia,0,0,62,1391,14,125.8,206.4,77.0,8,287,41.1,7,0,6,1.9,42,DF
Christian,Eriksen,1,9,103,2046,25,564.3,420.8,344.0,8,426,132.8,13,0,3,2.5,62,MF
Lisandro,Martínez,1,0,81,2113,33,110.4,571.8,82.0,6,481,76.7,9,0,6,4.7,44,DF
Amad,Diallo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MF
Zidane,Iqbal,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,42,MF
Alejandro,Garnacho,3,2,39,557,13,58.5,153.8,266.0,0,81,47.9,0,0,3,1.5,41,MF
Carlos Henrique,Casimiro,4,3,87,2122,22,393.0,638.6,278.0,10,389,131.1,10,2,7,2.4,49,MF
Antony Matheus,dos Santos,4,2,82,1803,21,421.0,322.0,633.0,4,262,137.1,12,0,5,3.4,73,MF
Matej,Kovár,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Kobbie,Mainoo,0,0,1,10,0,0.8,5.8,6.0,0,2,1.3,0,0,0,0.0,45,MF
Nathan,Bishop,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Shola,Shoretire,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FW
Rhys,Bennett,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DF
Wout,Weghorst,0,1,24,790,11,183.7,97.6,140.0,0,56,42.1,4,0,1,0.3,54,FW
Marcel,Sabitzer,0,1,25,622,7,138.9,100.4,84.0,0,98,32.5,5,0,1,0.1,47,MF
Marc,Jurado Gomez,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DF
Anthony,Gordon,4,0,68,1574,18,215.3,265.6,517.0,5,186,99.8,4,0,7,0.9,51,MF
Matt,Ritchie,0,0,7,35,0,17.2,8.8,2.0,0,24,2.8,0,0,0,0.1,42,DF
Federico,Fernández,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,DF
Ciaran,Clark,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DF
Karl,Darlow,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.7,39,GK
Martin,Dubravka,0,0,11,156,1,0.0,29.4,0.0,1,49,2.9,1,0,0,0.4,41,GK
Callum,Wilson,18,6,157,1870,16,271.0,720.0,1020.0,20,526,200.4,10,0,4,17.2,73,FW
Kieran,Trippier,1,9,198,3342,31,1818.5,904.8,117.0,39,941,284.3,16,0,5,62.4,60,DF
Dan,Burn,1,0,129,3109,30,230.4,550.2,265.0,6,584,104.8,14,0,5,4.3,45,DF
Ryan,Fraser,0,0,11,308,3,74.0,26.8,70.0,0,39,17.2,1,0,1,0.1,52,MF
Jamaal,Lascelles,0,0,3,214,5,0.9,42.6,13.0,0,22,5.4,0,0,4,0.1,43,DF
Dwight,Gayle,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FW
Paul,Dummett,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,39,DF
Javier,Manquillo Gaitán,0,0,4,34,1,5.5,12.0,2.0,0,19,2.0,0,0,0,0.1,42,DF
Emil,Krafth,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,43,DF
Jacob,Murphy,4,2,78,1230,12,302.5,275.0,410.0,2,240,98.9,3,0,0,3.2,42,MF
Fabian,Schär,1,3,139,3207,28,263.9,653.4,521.0,6,617,144.1,15,0,7,14.4,51,DF
Matt,Targett,0,0,35,600,6,141.9,97.6,8.0,2,157,24.8,3,0,1,0.5,47,DF
Allan,Saint-Maximin,1,6,66,1109,14,344.1,266.4,370.0,4,240,98.2,4,0,1,3.1,61,MF
Miguel,Almirón Rejala,11,4,158,2487,22,424.0,599.2,849.0,15,511,187.5,15,0,2,12.8,54,MF
Sean,Longstaff,1,5,93,2514,18,372.0,385.2,408.0,2,347,116.8,13,0,2,1.0,43,MF
Joelinton Cássio,Apolinário de Lira,6,5,115,2660,26,413.1,603.4,655.0,10,458,167.3,11,0,12,2.0,60,MF
Jamal,Lewis,0,0,2,9,1,0.8,1.0,4.0,0,6,0.6,0,0,0,0.1,44,DF
Joe,Willock,3,7,123,2556,26,547.0,520.8,680.0,11,415,174.9,12,0,1,1.2,47,MF
Bruno,Guimarães Rodriguez Moura,4,5,107,2727,25,631.8,617.6,284.0,5,438,153.6,12,0,7,2.9,55,MF
Jeff,Hendrick,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MF
Nick,Pope,0,0,157,3261,32,20.0,709.6,0.0,14,678,72.9,14,1,3,18.0,54,GK
Sven,Botman,0,2,129,3127,30,120.1,554.4,303.0,8,666,98.1,13,0,2,6.9,45,DF
Elliot,Anderson,0,1,30,395,7,114.7,70.2,180.0,2,93,36.5,1,0,0,0.1,43,MF
Harrison,Ashby,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.6,38,DF
Alexander,Isak,10,2,100,1520,20,244.1,475.0,693.0,18,353,141.1,4,0,3,12.7,70,FW
Loris,Karius,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,GK
Garang,Kuol,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MF
Lewis,Miley,0,0,1,14,0,0.0,0.0,0.0,0,2,0.0,0,0,0,0.0,45,MF
Mark,Gillespie,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Neco,Williams,1,1,54,1872,41,257.3,372.2,209.0,1,284,84.0,4,0,7,12.1,38,DF
Jonjo,Shelvey,0,0,16,573,11,102.1,55.6,11.0,0,67,16.3,1,0,2,0.0,48,MF
Chris,Wood,3,0,53,807,9,82.1,145.2,169.0,7,163,39.3,4,0,0,0.5,56,FW
Harry,Arter,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,41,MF
Steve,Cook,0,0,20,956,21,39.3,177.4,28.0,0,149,24.4,2,0,4,0.1,43,DF
Lyle,Taylor,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,41,FW
Jack,Colback,0,0,14,492,11,33.7,62.0,2.0,0,73,9.9,0,0,0,0.7,41,MF
Brice,Samba,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,GK
Carlos,Ribeiro Dias,0,0,1,6,0,0.1,2.4,0.0,0,3,0.3,0,0,0,0.3,42,MF
Joe,Lolley,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,MF
Scott,McKenna,0,0,40,1570,32,93.9,278.8,46.0,0,275,41.8,5,0,4,0.1,44,DF
Mohamed,Dräger,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DF
Ryan,Yates,0,3,53,1833,36,97.3,206.8,233.0,0,177,53.1,5,0,5,0.0,50,MF
Joe,Worrall,1,0,61,2215,44,66.4,471.0,92.0,2,366,62.5,5,0,6,0.1,42,DF
Jonathan,Panzo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DF
Xande,Nascimento da Costa Silva,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MF
Sam,Surridge,1,0,26,306,5,15.9,59.4,92.0,3,61,15.7,0,0,2,0.7,46,FW
Richie,Laryea,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DF
Loïc,Mbe Soh,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,42,DF
Brennan,Johnson,8,5,122,2930,54,373.6,478.2,729.0,15,384,157.4,7,0,6,1.6,55,FW
Alex,Mighten,0,0,1,7,0,0.3,0.0,0.0,0,1,0.0,0,0,0,0.0,49,MF
Braian,Ojeda Rodríguez,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MF
Taiwo,Awoniyi,10,1,100,1395,29,129.6,375.8,378.0,16,320,87.8,5,0,2,1.2,56,FW
Dean,Henderson,0,0,82,1620,31,0.0,474.4,0.0,12,367,47.5,6,0,2,5.2,46,GK
Giulian,Biancone,0,0,2,15,1,0.0,6.8,0.0,0,9,0.7,0,0,0,0.0,42,DF
Willy,Boly,0,1,37,684,10,11.8,145.0,24.0,7,147,18.3,3,0,2,0.1,41,DF
Morgan,Gibbs-White,5,12,145,3151,61,941.1,593.4,624.0,11,479,215.7,8,0,6,1.3,55,MF
Moussa,Niakhaté,0,0,25,1163,22,14.8,173.4,61.0,0,141,24.9,2,0,1,0.0,43,DF
Omar,Richards,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,DF
Wayne,Hennessey,0,0,8,271,5,0.0,62.2,0.0,0,46,6.3,0,0,0,1.4,39,GK
Harry,Toffolo,0,0,30,933,17,93.5,147.0,67.0,1,134,30.6,2,0,2,0.1,43,DF
Lewis,O'Brien,1,0,22,578,14,56.4,107.8,47.0,0,88,21.1,1,0,2,0.0,47,MF
Jesse,Lingard,0,1,33,918,17,151.9,50.6,127.0,0,93,32.9,5,0,1,1.1,54,MF
Orel,Mangala,1,1,50,1543,24,61.6,191.4,75.0,0,190,32.8,5,0,3,0.0,49,MF
Oliver,Hammond,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,42,MF
Remo,Freuler,0,0,54,2157,47,174.7,272.2,54.0,0,267,50.3,6,0,4,0.0,49,MF
Cheikhou,Kouyaté,1,0,35,871,23,82.8,158.8,81.0,2,144,32.2,2,0,3,0.1,44,MF
Emmanuel,Dennis,2,2,39,709,17,96.8,166.4,286.0,3,113,54.6,1,0,3,0.1,56,FW
Renan Augusto,Lodi dos Santos,0,2,56,2211,48,208.2,319.0,97.0,3,363,62.5,5,0,7,0.2,43,DF
Loïc,Badé,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DF
Serge,Aurier,1,0,70,1943,31,164.1,431.0,112.0,8,336,70.9,6,0,2,0.3,43,DF
Dale,Taylor,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FW
Jordan,Smith,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Gustavo Henrique,Furtado Scarpa,0,0,5,177,1,17.3,15.0,25.0,0,16,5.7,0,0,1,0.0,46,MF
Danilo,dos Santos de Oliveira,3,2,48,976,18,108.1,253.8,113.0,5,178,47.1,1,0,1,0.2,45,MF
Keylor,Navas,0,0,43,1530,32,0.0,387.6,0.0,5,273,38.7,2,0,2,0.8,45,GK
Felipe Augusto,de Almeida Monteiro,0,1,25,1417,32,79.5,379.0,130.0,3,233,59.0,1,0,4,0.1,45,DF
André,Ayew,0,0,11,306,10,17.1,34.0,53.0,0,27,10.5,0,0,1,0.0,50,MF
George,Shelvey,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Ainsley,Maitland-Niles,0,1,38,1400,31,159.2,280.2,23.0,0,202,46.0,3,0,3,0.0,48,MF
Roméo,Lavia,1,1,57,2219,50,247.1,344.8,46.0,0,317,64.2,4,0,9,0.2,45,MF
Theo,Walcott,2,2,49,1123,30,159.1,164.6,199.0,1,140,52.1,2,0,1,0.0,48,MF
Alex,McCarthy,0,0,8,540,17,0.0,84.2,0.0,0,83,8.4,0,0,0,0.1,43,GK
Oriol,Romeu Vidal,0,0,2,74,4,3.8,6.2,2.0,0,9,1.2,0,0,0,0.0,48,MF
Nathan,Redmond,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,53,MF
Stuart,Armstrong,2,2,57,1391,34,282.8,234.2,267.0,2,221,78.6,1,0,6,0.1,47,MF
Mohamed,Elyounoussi,1,1,62,2162,45,297.2,285.0,388.0,0,218,96.8,2,0,4,0.1,51,MF
James,Ward-Prowse,9,4,142,3371,72,1162.9,880.4,319.0,18,747,236.3,4,0,6,4.9,61,MF
Adam,Armstrong,2,1,54,1321,24,148.8,142.0,275.0,3,161,55.6,1,0,2,0.7,53,FW
Kyle,Walker-Peters,1,0,56,2650,58,277.9,403.4,198.0,2,335,87.9,3,0,4,0.6,44,DF
Jan,Bednarek,0,0,32,1770,40,38.4,415.0,43.0,2,321,49.7,3,0,5,0.2,41,DF
Che,Adams,5,5,94,1987,41,336.4,340.4,583.0,9,262,124.6,4,0,1,0.8,60,FW
Nathan,Tella,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MF
Lyanco,Silveira Neves Vojnovic,1,1,29,1173,26,52.8,281.6,114.0,0,209,45.0,0,0,4,0.0,44,DF
Yan,Valery,0,0,0,45,2,0.9,4.0,0.0,0,1,0.5,0,0,0,0.3,40,DF
Will,Smallbone,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MF
Ibrahima,Diallo,0,0,19,813,19,66.0,85.4,28.0,0,95,17.7,0,0,4,0.4,41,MF
Romain,Perraud,2,2,71,1828,35,251.8,360.6,298.0,5,304,90.9,4,0,4,0.4,40,DF
Moussa,Djenepo,0,2,27,702,14,123.2,141.8,70.0,0,117,33.7,0,0,1,0.1,49,MF
Tino,Livramento,0,0,2,26,0,0.0,5.8,0.0,0,13,0.6,0,0,0,0.0,44,DF
Mohammed,Salisu,0,1,33,1971,41,109.7,537.4,167.0,2,305,81.5,1,0,5,0.1,42,DF
Mateusz,Lis,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,GK
Gavin,Bazunu,0,0,84,2880,56,10.0,633.0,0.0,3,485,64.2,4,0,0,0.6,44,GK
Armel,Bella-Kotchap,0,2,49,1881,39,76.4,422.4,105.0,5,345,60.6,3,0,4,0.2,45,DF
Willy,Caballero,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.9,38,GK
Joe,Ayodele-Aribo,2,0,46,1219,24,137.1,209.6,366.0,3,161,71.5,1,0,2,0.3,50,MF
Sékou,Mara,1,2,32,538,10,77.5,104.8,169.0,0,90,33.9,0,0,1,0.1,53,FW
Juan,Larios López,0,0,4,150,2,7.8,27.6,4.0,0,28,3.9,0,0,0,0.0,40,DF
Duje,Caleta-Car,1,0,28,942,15,16.2,262.4,69.0,2,182,34.9,1,0,2,0.0,44,DF
Samuel,Edozie,0,0,23,554,9,110.3,89.2,133.0,0,82,33.2,1,0,0,0.0,46,MF
Lewis,Payne,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MF
Ryan,Finnigan,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MF
Jimmy,Morgan,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FW
Mislav,Orsic,0,0,1,6,0,0.3,2.0,0.0,0,4,0.2,0,0,0,0.0,51,MF
Carlos,Alcaraz,4,2,55,1024,25,64.4,199.0,190.0,4,155,45.1,0,0,3,0.0,50,MF
James,Bree,0,0,4,366,12,65.3,49.2,4.0,0,51,11.7,0,0,1,0.0,45,DF
Kamaldeen,Sulemana,2,1,45,959,20,175.5,105.2,164.0,3,133,44.5,3,0,1,0.0,49,MF
Paul,Onuachu,0,0,14,401,7,52.8,30.2,126.0,0,23,20.6,1,0,0,0.0,53,FW
Kamari,Doyle,0,0,1,6,0,0.3,0.0,0.0,0,1,0.0,0,0,0,0.0,45,MF
Dominic,Ballard,0,0,2,24,0,0.3,1.0,0.0,0,4,0.1,0,0,0,0.0,45,FW
Samuel,Amo-Ameyaw,0,0,1,3,0,0.0,0.0,0.0,0,6,0.0,0,0,0,0.0,45,MF
Hugo,Lloris,0,0,89,2205,39,0.0,540.0,0.0,12,456,54.0,7,0,0,3.2,54,GK
Fraser,Forster,0,0,40,1215,24,0.0,256.8,0.0,1,222,25.8,3,0,1,4.4,39,GK
Harry,Kane,30,9,263,3406,62,744.8,1256.6,1707.0,48,1008,371.0,11,0,6,32.7,115,FW
Son,Heung-min,10,6,152,2886,55,829.3,709.2,910.0,8,471,244.7,9,0,2,6.4,115,MF
Matt,Doherty,1,0,35,663,9,110.5,147.0,146.0,2,147,40.3,3,0,0,0.3,46,DF
Eric,Dier,2,1,96,2816,52,112.3,653.2,235.0,5,569,100.1,9,0,3,4.8,50,DF
Lucas,Rodrigues Moura da Silva,1,0,17,145,5,55.8,29.0,43.0,0,55,12.7,0,1,0,0.2,58,MF
Ben,Davies,2,3,99,2284,33,276.9,407.8,172.0,3,470,85.8,9,0,4,1.0,47,DF
Pierre-Emile,Højbjerg,4,5,120,3131,57,501.7,758.0,237.0,10,629,150.0,10,0,5,1.8,53,MF
Harry,Winks,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.5,44,MF
Davinson,Sánchez,0,0,28,848,17,29.9,180.6,52.0,1,166,26.3,2,0,1,0.5,42,DF
Ryan,Sessegnon,2,1,35,805,15,103.0,148.6,290.0,0,121,54.3,1,0,4,0.5,44,DF
Steven,Bergwijn,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,55,MF
Sergio,Reguilón,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,42,DF
Japhet,Tanganga,0,0,4,145,5,6.2,27.6,0.0,0,32,3.3,0,0,0,2.5,38,DF
Rodrigo,Bentancur,5,2,71,1501,24,180.2,489.6,236.0,7,342,90.7,6,0,8,0.3,53,MF
Oliver,Skipp,1,0,43,1489,28,146.1,198.2,52.0,1,199,39.8,4,0,7,0.1,43,MF
Joe,Rodon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DF
Cristian,Romero,0,2,66,2363,41,136.2,546.2,91.0,3,447,77.3,8,1,9,1.4,49,DF
Yves,Bissouma,0,0,27,998,20,135.0,111.0,23.0,0,176,26.8,1,0,6,0.2,47,MF
Emerson,Leite de Souza Junior,2,2,86,1729,27,178.9,376.2,230.0,9,402,78.7,7,1,2,1.8,48,DF
Dejan,Kulusevski,2,7,96,2062,40,627.6,409.2,514.0,5,310,154.7,8,0,2,3.6,78,MF
Dane,Scarlett,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FW
Ivan,Perišić,1,8,94,2099,44,732.8,517.8,394.0,6,430,164.2,6,0,6,14.7,53,DF
Harvey,White,0,0,1,4,0,7.3,2.0,0.0,0,4,0.9,0,0,0,0.3,44,MF
Pape Matar,Sarr,0,1,14,211,11,16.0,30.4,4.0,0,60,5.0,0,0,1,0.5,42,MF
Brandon,Austin,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,39,GK
Alfie,Devine,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,MF
Troy,Parrott,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FW
Richarlison,de Andrade,1,5,54,995,18,221.0,201.6,401.0,2,165,82.0,3,0,3,0.8,84,FW
Clément,Lenglet,0,2,63,2018,35,136.1,380.8,130.0,6,387,64.7,5,0,4,0.3,48,DF
Djed,Spence,0,0,4,5,0,1.3,0.2,20.0,0,10,2.2,0,0,0,0.2,41,DF
Bryan,Gil Salvatierra,0,1,9,146,1,27.5,30.4,27.0,0,22,8.5,1,0,1,0.0,50,MF
Arnaut,Danjuma,1,0,15,162,5,25.1,53.2,71.0,0,43,14.8,0,0,0,0.0,61,MF
Pedro,Porro,3,3,59,1132,26,377.9,268.6,150.0,5,253,79.6,2,0,0,1.1,48,DF
Romaine,Mundle,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MF
George,Abbott,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,45,MF
Matthew,Craig,0,0,1,13,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,45,MF
Yago,de Santiago Alonso,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MF
Danny,Ings,8,2,97,1579,26,186.0,398.4,604.0,13,317,118.6,5,0,4,1.4,63,FW
Lukasz,Fabianski,0,0,127,3111,48,0.0,755.6,0.0,10,622,75.4,9,0,1,1.2,49,GK
Angelo,Ogbonna,0,0,44,1234,19,35.2,212.8,24.0,4,217,27.4,4,0,0,0.1,44,DF
Aaron,Cresswell,0,1,74,2235,32,632.9,411.6,81.0,8,439,113.0,6,0,3,1.5,47,DF
Michail,Antonio,5,3,84,1822,29,207.7,305.8,559.0,4,222,107.0,5,0,2,1.5,69,FW
Manuel,Lanzini,1,0,17,243,5,21.9,50.6,37.0,1,63,10.8,0,0,0,0.1,50,MF
Kurt,Zouma,2,1,88,1988,29,18.7,415.0,239.0,8,385,67.4,7,0,0,1.4,44,DF
Arthur,Masuaku,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DF
Vladimir,Coufal,0,2,58,2135,35,330.5,361.6,54.0,2,327,74.9,4,0,5,1.0,40,DF
Saïd,Benrahma,6,3,106,2059,32,613.9,510.0,653.0,5,360,177.7,6,0,0,1.1,55,MF
Jarrod,Bowen,6,9,145,3232,50,674.8,625.8,1076.0,9,431,237.9,9,0,2,3.3,80,MF
Nikola,Vlasic,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MF
Declan,Rice,4,3,116,3272,50,522.4,777.6,226.0,12,622,152.7,9,0,5,3.2,47,MF
Tomas,Soucek,2,4,100,2811,42,230.1,565.6,472.0,6,364,127.1,8,0,3,0.6,50,MF
Pablo,Fornals Malla,3,1,71,1493,28,281.0,226.6,182.0,6,282,68.7,1,0,0,0.3,49,MF
Ben,Johnson,0,0,29,860,13,76.8,161.6,20.0,1,164,25.9,2,0,0,0.1,44,DF
Nayef,Aguerd,2,0,58,1594,28,67.5,404.4,113.0,5,320,58.5,5,0,4,0.4,48,DF
Alphonse,Areola,0,0,7,307,7,0.0,69.4,0.0,0,42,6.8,0,0,0,0.9,43,GK
Flynn,Downes,0,0,27,752,14,28.9,55.8,51.0,0,104,13.4,1,0,2,0.3,42,MF
Gianluca,Scamacca,3,0,41,921,12,160.7,151.8,312.0,7,110,62.0,3,0,3,0.6,66,FW
Emerson,Palmieri dos Santos,1,0,39,1317,28,188.8,224.8,178.0,2,209,59.4,2,0,2,1.3,40,DF
Conor,Coventry,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.1,44,MF
Armstrong,Oko-Flex,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MF
Maxwel,Cornet,0,0,14,232,5,28.7,27.2,62.0,0,22,11.3,0,0,0,0.1,59,MF
Thilo,Kehrer,0,3,67,2229,34,126.2,347.6,83.0,4,362,56.0,5,0,4,0.2,43,DF
Lucas,Tolentino Coelho de Lima,4,5,98,2154,39,446.5,496.8,473.0,8,395,142.0,6,0,5,0.9,59,MF
Divin,Mubama,0,0,3,36,0,11.4,2.4,0.0,0,7,1.4,0,0,0,0.1,45,FW
Joseph,Anang,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Krisztián,Hegyi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,39,GK
